id,creation_date,post_id,vote_type_id
54250969,2013-09-20 00:00:00+00:00,18726453,9
115914149,2016-06-13 00:00:00+00:00,37762421,8
77024542,2014-10-20 00:00:00+00:00,26475969,11
174553635,2018-11-05 00:00:00+00:00,53117220,11
95733491,2015-08-20 00:00:00+00:00,32115840,11
134401471,2017-03-13 00:00:00+00:00,42764807,9
17235965,2011-07-15 00:00:00+00:00,6706017,11
13356251,2011-03-13 00:00:00+00:00,5110093,9
66887459,2014-04-23 00:00:00+00:00,23239156,11
101358296,2015-11-14 00:00:00+00:00,33512270,9
27613073,2012-05-06 00:00:00+00:00,10474282,11
171556587,2018-09-19 00:00:00+00:00,51818017,11
102206796,2015-11-26 00:00:00+00:00,33879924,9
130079543,2017-01-12 00:00:00+00:00,41608605,12
175437261,2018-11-18 00:00:00+00:00,53356531,9
123999100,2016-10-11 00:00:00+00:00,39979399,11
57244660,2013-11-13 00:00:00+00:00,19917375,9
34821722,2012-10-15 00:00:00+00:00,12792129,9
145843487,2017-08-26 00:00:00+00:00,45836225,9
175519349,2018-11-20 00:00:00+00:00,53386528,12
43050131,2013-03-12 00:00:00+00:00,15370483,11
136112071,2017-04-06 00:00:00+00:00,43013248,9
112329074,2016-04-21 00:00:00+00:00,36768823,11
128332883,2016-12-14 00:00:00+00:00,41152498,12
95558208,2015-08-18 00:00:00+00:00,32066652,12
147279568,2017-09-16 00:00:00+00:00,46145999,11
43218428,2013-03-14 00:00:00+00:00,15334906,9
142868967,2017-07-15 00:00:00+00:00,45115794,11
161671482,2018-04-19 00:00:00+00:00,49911915,9
74777927,2014-09-10 00:00:00+00:00,25566370,11
139813635,2017-05-31 00:00:00+00:00,44281221,11
81370151,2015-01-08 00:00:00+00:00,27529774,8
74585925,2014-09-06 00:00:00+00:00,25498391,9
130651284,2017-01-20 00:00:00+00:00,41713117,8
82290144,2015-01-24 00:00:00+00:00,28101980,11
51660356,2013-08-05 00:00:00+00:00,18055545,11
12767990,2011-02-17 00:00:00+00:00,5028502,11
86768326,2015-04-09 00:00:00+00:00,29547716,11
50216721,2013-07-10 00:00:00+00:00,17570395,11
2082775,2009-03-27 00:00:00+00:00,650775,9
58561904,2013-12-06 00:00:00+00:00,20419178,12
21026749,2011-11-14 00:00:00+00:00,8063252,8
137074880,2017-04-20 00:00:00+00:00,43524879,11
56497465,2013-10-31 00:00:00+00:00,19698672,11
150947166,2017-11-09 00:00:00+00:00,46367244,8
44101735,2013-03-28 00:00:00+00:00,15592134,8
31671821,2012-08-08 00:00:00+00:00,8354450,9
161823434,2018-04-21 00:00:00+00:00,49951580,11
140350410,2017-06-08 00:00:00+00:00,44428901,11
43131057,2013-03-13 00:00:00+00:00,15394682,11
40712224,2013-02-01 00:00:00+00:00,14456988,8
22255248,2011-12-18 00:00:00+00:00,8543120,9
141770622,2017-06-29 00:00:00+00:00,44694210,9
117300710,2016-07-03 00:00:00+00:00,38175124,11
112502886,2016-04-24 00:00:00+00:00,36820191,11
103567653,2015-12-16 00:00:00+00:00,23023069,8
101903294,2015-11-22 00:00:00+00:00,22596024,11
121981690,2016-09-12 00:00:00+00:00,39422814,8
116349892,2016-06-19 00:00:00+00:00,37882793,8
44270927,2013-04-01 00:00:00+00:00,15744929,11
169797203,2018-08-22 00:00:00+00:00,51816297,8
103068165,2015-12-09 00:00:00+00:00,34127323,8
174682988,2018-11-06 00:00:00+00:00,53179748,12
99109922,2015-10-11 00:00:00+00:00,24671925,11
27286170,2012-04-28 00:00:00+00:00,10252369,9
124557194,2016-10-19 00:00:00+00:00,40116733,11
101997923,2015-11-24 00:00:00+00:00,33794180,8
40765289,2013-02-02 00:00:00+00:00,14666693,11
22386632,2011-12-21 00:00:00+00:00,8597243,9
78261492,2014-11-11 00:00:00+00:00,26723612,9
89301885,2015-05-16 00:00:00+00:00,30277987,11
26253232,2012-04-03 00:00:00+00:00,9991470,11
175377890,2018-11-17 00:00:00+00:00,43109711,11
66901124,2014-04-23 00:00:00+00:00,23243418,11
96644780,2015-09-03 00:00:00+00:00,32244277,8
137763584,2017-05-01 00:00:00+00:00,43713212,11
16772951,2011-06-30 00:00:00+00:00,6482505,8
133067245,2017-02-22 00:00:00+00:00,42257988,9
70935560,2014-07-02 00:00:00+00:00,24536400,11
94430327,2015-07-31 00:00:00+00:00,31744553,11
117938417,2016-07-13 00:00:00+00:00,38349465,11
164756619,2018-06-05 00:00:00+00:00,50695832,12
83729169,2015-02-18 00:00:00+00:00,28509250,8
137646707,2017-04-28 00:00:00+00:00,43668337,9
67073194,2014-04-25 00:00:00+00:00,22881601,11
48272323,2013-06-06 00:00:00+00:00,923493,11
90113499,2015-05-28 00:00:00+00:00,30507929,12
78970670,2014-11-24 00:00:00+00:00,27082209,9
47563747,2013-05-25 00:00:00+00:00,16727258,11
7970496,2010-06-06 00:00:00+00:00,2982808,11
157775176,2018-02-22 00:00:00+00:00,48937389,12
108969527,2016-03-04 00:00:00+00:00,35416989,9
107107375,2016-02-09 00:00:00+00:00,35285476,12
34137571,2012-10-01 00:00:00+00:00,10460265,8
87876096,2015-04-26 00:00:00+00:00,29828317,8
46285726,2013-05-03 00:00:00+00:00,16323363,7
131123802,2017-01-26 00:00:00+00:00,41332977,9
114024974,2016-05-16 00:00:00+00:00,37251815,11
4575621,2009-10-29 00:00:00+00:00,1644818,11
118466050,2016-07-21 00:00:00+00:00,38185680,9
58153664,2013-11-29 00:00:00+00:00,20179785,9
160355756,2018-03-31 00:00:00+00:00,49585526,11
55497167,2013-10-14 00:00:00+00:00,19301384,9
105203379,2016-01-13 00:00:00+00:00,33473765,11
77292196,2014-10-25 00:00:00+00:00,26560490,11
163711367,2018-05-19 00:00:00+00:00,50192035,8
128518095,2016-12-17 00:00:00+00:00,38813689,9
52542489,2013-08-21 00:00:00+00:00,17341582,11
112045846,2016-04-18 00:00:00+00:00,36601923,8
59830087,2013-12-30 00:00:00+00:00,20613475,8
86499820,2015-04-05 00:00:00+00:00,29263688,9
112733695,2016-04-27 00:00:00+00:00,36861223,9
26608808,2012-04-12 00:00:00+00:00,10119648,11
94459086,2015-07-31 00:00:00+00:00,31752105,11
66906174,2014-04-23 00:00:00+00:00,23169614,9
64076364,2014-03-08 00:00:00+00:00,22258998,9
27012169,2012-04-22 00:00:00+00:00,10264701,8
135320513,2017-03-26 00:00:00+00:00,43031348,11
152662845,2017-12-05 00:00:00+00:00,47640496,9
97127103,2015-09-10 00:00:00+00:00,32509355,11
128500559,2016-12-17 00:00:00+00:00,41197618,11
51901102,2013-08-08 00:00:00+00:00,18135129,11
21394261,2011-11-23 00:00:00+00:00,8217685,9
108124076,2016-02-23 00:00:00+00:00,35567748,11
118044868,2016-07-14 00:00:00+00:00,4063098,8
77096741,2014-10-22 00:00:00+00:00,26435485,9
27574146,2012-05-05 00:00:00+00:00,10367505,8
95234067,2015-08-12 00:00:00+00:00,30562134,8
35302701,2012-10-23 00:00:00+00:00,13000247,8
37081433,2012-11-26 00:00:00+00:00,13533553,8
19498922,2011-09-26 00:00:00+00:00,7537797,8
5143084,2009-12-10 00:00:00+00:00,1853530,9
32556008,2012-08-28 00:00:00+00:00,12165843,11
17745807,2011-08-01 00:00:00+00:00,6854855,8
41351146,2013-02-13 00:00:00+00:00,14835790,9
10259858,2010-10-15 00:00:00+00:00,3939344,11
97182456,2015-09-11 00:00:00+00:00,32525455,11
3332334,2009-07-20 00:00:00+00:00,1154085,11
22832593,2012-01-06 00:00:00+00:00,5183601,8
175868125,2018-11-26 00:00:00+00:00,53166082,9
45813930,2013-04-25 00:00:00+00:00,16217166,11
11096984,2010-11-29 00:00:00+00:00,4301838,11
164299611,2018-05-29 00:00:00+00:00,49826976,8
77398771,2014-10-27 00:00:00+00:00,26594915,11
14406747,2011-04-21 00:00:00+00:00,5611854,9
18751644,2011-09-02 00:00:00+00:00,7218766,9
139120337,2017-05-20 00:00:00+00:00,44051157,8
1916792,2009-03-10 00:00:00+00:00,632485,11
103768236,2015-12-19 00:00:00+00:00,34367321,12
6104363,2010-02-12 00:00:00+00:00,2250370,11
83625697,2015-02-16 00:00:00+00:00,28541258,11
159008467,2018-03-13 00:00:00+00:00,49248442,12
67940153,2014-05-10 00:00:00+00:00,23356609,8
141206373,2017-06-21 00:00:00+00:00,44553734,9
92215096,2015-06-29 00:00:00+00:00,31086764,9
156108499,2018-01-30 00:00:00+00:00,48519245,11
3939577,2009-09-07 00:00:00+00:00,1391343,11
13954677,2011-04-05 00:00:00+00:00,5531939,9
29444508,2012-06-19 00:00:00+00:00,11095092,11
126964302,2016-11-24 00:00:00+00:00,40785623,11
114575064,2016-05-24 00:00:00+00:00,37408719,11
15504851,2011-05-30 00:00:00+00:00,6180678,11
148644809,2017-10-06 00:00:00+00:00,46608970,11
49759607,2013-07-02 00:00:00+00:00,17414858,11
58741602,2013-12-09 00:00:00+00:00,20438309,9
7329594,2010-04-28 00:00:00+00:00,2708445,8
93636358,2015-07-20 00:00:00+00:00,31463107,8
154968747,2018-01-12 00:00:00+00:00,48234819,11
154089167,2017-12-28 00:00:00+00:00,48014851,11
9353320,2010-08-24 00:00:00+00:00,3529171,8
154854864,2018-01-11 00:00:00+00:00,47489531,11
44734590,2013-04-08 00:00:00+00:00,15883493,7
38663612,2012-12-26 00:00:00+00:00,14035982,11
36846348,2012-11-21 00:00:00+00:00,13489035,9
9897406,2010-09-24 00:00:00+00:00,3782433,9
53007487,2013-08-29 00:00:00+00:00,18307245,9
124469754,2016-10-18 00:00:00+00:00,40114509,11
156045765,2018-01-29 00:00:00+00:00,48446174,8
21733366,2011-12-03 00:00:00+00:00,7568814,11
162080744,2018-04-25 00:00:00+00:00,49872936,9
114660727,2016-05-25 00:00:00+00:00,37326302,9
161823568,2018-04-21 00:00:00+00:00,49846390,9
79995795,2014-12-12 00:00:00+00:00,27440898,11
40976888,2013-02-06 00:00:00+00:00,14729870,7
97885890,2015-09-22 00:00:00+00:00,32682304,9
131120314,2017-01-26 00:00:00+00:00,41881162,11
53154845,2013-09-01 00:00:00+00:00,18516690,8
133490739,2017-02-28 00:00:00+00:00,42473930,8
90624714,2015-06-04 00:00:00+00:00,30653891,11
67829890,2014-05-08 00:00:00+00:00,23484207,8
50210991,2013-07-10 00:00:00+00:00,17569605,11
56344468,2013-10-28 00:00:00+00:00,19645191,11
12265268,2011-01-27 00:00:00+00:00,4799913,9
73939113,2014-08-25 00:00:00+00:00,25495972,11
55560590,2013-10-15 00:00:00+00:00,19348225,9
71274301,2014-07-09 00:00:00+00:00,24644628,11
149095556,2017-10-13 00:00:00+00:00,46682869,8
125178970,2016-10-28 00:00:00+00:00,40265127,8
130993864,2017-01-25 00:00:00+00:00,41848661,11
26574832,2012-04-11 00:00:00+00:00,6327384,11
50067554,2013-07-08 00:00:00+00:00,17522490,11
64504525,2014-03-14 00:00:00+00:00,22412517,11
151479383,2017-11-17 00:00:00+00:00,47345608,11
8663909,2010-07-16 00:00:00+00:00,3119158,9
41977614,2013-02-23 00:00:00+00:00,14902895,9
111592540,2016-04-11 00:00:00+00:00,36557361,11
77084548,2014-10-21 00:00:00+00:00,26452701,8
157549375,2018-02-20 00:00:00+00:00,48880652,11
59954496,2014-01-02 00:00:00+00:00,20881861,11
39945915,2013-01-19 00:00:00+00:00,14185312,9
128496903,2016-12-17 00:00:00+00:00,41196339,11
173486617,2018-10-18 00:00:00+00:00,52843325,11
90172978,2015-05-29 00:00:00+00:00,30524930,11
107447798,2016-02-13 00:00:00+00:00,35378532,11
39531535,2013-01-12 00:00:00+00:00,14050863,9
74825008,2014-09-10 00:00:00+00:00,25773857,11
30349278,2012-07-10 00:00:00+00:00,11416280,11
150685473,2017-11-06 00:00:00+00:00,47105924,11
65410014,2014-03-29 00:00:00+00:00,22469060,9
11898469,2011-01-11 00:00:00+00:00,4623314,8
156991821,2018-02-12 00:00:00+00:00,48740582,12
17910423,2011-08-06 00:00:00+00:00,6967963,11
142869611,2017-07-15 00:00:00+00:00,44917333,9
77853243,2014-11-04 00:00:00+00:00,26533594,9
27812446,2012-05-11 00:00:00+00:00,10543822,11
63086464,2014-02-21 00:00:00+00:00,21667583,9
115173224,2016-06-01 00:00:00+00:00,37492063,9
132016515,2017-02-08 00:00:00+00:00,42064270,8
146835733,2017-09-10 00:00:00+00:00,44496292,11
18592211,2011-08-28 00:00:00+00:00,7167693,9
59597694,2013-12-24 00:00:00+00:00,20731598,8
92121923,2015-06-26 00:00:00+00:00,31034583,8
23678008,2012-01-28 00:00:00+00:00,9049613,11
10306696,2010-10-18 00:00:00+00:00,2726104,8
97644052,2015-09-18 00:00:00+00:00,32507375,9
83124307,2015-02-07 00:00:00+00:00,28342704,8
78925611,2014-11-23 00:00:00+00:00,22681737,11
26519099,2012-04-10 00:00:00+00:00,10084074,9
70589244,2014-06-26 00:00:00+00:00,24411581,11
34305770,2012-10-04 00:00:00+00:00,12729150,11
164473330,2018-05-31 00:00:00+00:00,50622926,11
141213815,2017-06-21 00:00:00+00:00,44666324,11
57833423,2013-11-23 00:00:00+00:00,20117440,11
93808348,2015-07-22 00:00:00+00:00,31566072,11
30591644,2012-07-16 00:00:00+00:00,11482498,7
33878491,2012-09-26 00:00:00+00:00,12587018,11
93758374,2015-07-22 00:00:00+00:00,31366786,9
63559393,2014-02-28 00:00:00+00:00,18595911,8
64479493,2014-03-14 00:00:00+00:00,22238371,9
6395561,2010-03-02 00:00:00+00:00,2362650,11
173065138,2018-10-12 00:00:00+00:00,45485974,8
125993697,2016-11-10 00:00:00+00:00,4023596,8
104393726,2015-12-31 00:00:00+00:00,34541901,11
162177306,2018-04-26 00:00:00+00:00,50039947,11
18765777,2011-09-02 00:00:00+00:00,7284233,9
30286226,2012-07-09 00:00:00+00:00,11373681,8
3609348,2009-08-11 00:00:00+00:00,1262950,11
72866744,2014-08-06 00:00:00+00:00,25155030,11
92870889,2015-07-08 00:00:00+00:00,31298307,12
170274207,2018-08-29 00:00:00+00:00,52080525,11
70323897,2014-06-21 00:00:00+00:00,24341706,11
53135037,2013-08-31 00:00:00+00:00,18316527,8
81860622,2015-01-16 00:00:00+00:00,27994429,11
145831293,2017-08-26 00:00:00+00:00,45231283,9
13940328,2011-04-04 00:00:00+00:00,5513308,9
32003065,2012-08-16 00:00:00+00:00,11070136,8
41901240,2013-02-22 00:00:00+00:00,15021859,11
7281656,2010-04-26 00:00:00+00:00,2710957,9
117487978,2016-07-06 00:00:00+00:00,38226431,11
168625027,2018-08-03 00:00:00+00:00,51672734,11
20516200,2011-10-28 00:00:00+00:00,7824115,9
111160748,2016-04-05 00:00:00+00:00,36429321,11
116172969,2016-06-16 00:00:00+00:00,37845105,11
131823885,2017-02-06 00:00:00+00:00,42066395,11
35086883,2012-10-19 00:00:00+00:00,12796277,9
13083337,2011-03-02 00:00:00+00:00,5083753,12
131127609,2017-01-26 00:00:00+00:00,41883168,11
138952818,2017-05-18 00:00:00+00:00,44040840,12
35150693,2012-10-20 00:00:00+00:00,12823365,9
19545852,2011-09-27 00:00:00+00:00,4118447,8
86363438,2015-04-02 00:00:00+00:00,29373477,8
64127177,2014-03-09 00:00:00+00:00,21987390,8
29609937,2012-06-22 00:00:00+00:00,11143737,9
27654002,2012-05-07 00:00:00+00:00,10487906,11
154173524,2017-12-30 00:00:00+00:00,47982635,8
170965473,2018-09-10 00:00:00+00:00,52137966,9
86344170,2015-04-02 00:00:00+00:00,29409168,12
127960487,2016-12-09 00:00:00+00:00,19372746,8
72291204,2014-07-26 00:00:00+00:00,24929931,8
67875071,2014-05-09 00:00:00+00:00,23564308,11
91522318,2015-06-18 00:00:00+00:00,6088553,8
132310575,2017-02-13 00:00:00+00:00,42188244,11
94940225,2015-08-08 00:00:00+00:00,31889427,11
34389587,2012-10-06 00:00:00+00:00,1827982,11
28036167,2012-05-16 00:00:00+00:00,10621656,11
24788723,2012-02-26 00:00:00+00:00,9411652,8
118246070,2016-07-18 00:00:00+00:00,38436964,11
23959121,2012-02-05 00:00:00+00:00,9147591,7
114242461,2016-05-19 00:00:00+00:00,37282089,9
141942515,2017-07-01 00:00:00+00:00,44864619,12
68542474,2014-05-21 00:00:00+00:00,23776711,11
147445898,2017-09-19 00:00:00+00:00,44296128,9
55136546,2013-10-07 00:00:00+00:00,19228383,11
138376831,2017-05-10 00:00:00+00:00,43882356,11
23049157,2012-01-12 00:00:00+00:00,1607190,8
49631548,2013-06-29 00:00:00+00:00,16981949,9
92894426,2015-07-08 00:00:00+00:00,31281306,11
45222900,2013-04-16 00:00:00+00:00,16037316,11
37110514,2012-11-27 00:00:00+00:00,13580649,11
169186338,2018-08-12 00:00:00+00:00,51752785,8
140576171,2017-06-12 00:00:00+00:00,44451011,8
115469261,2016-06-06 00:00:00+00:00,37600908,8
69723743,2014-06-10 00:00:00+00:00,23949868,9
66010326,2014-04-08 00:00:00+00:00,22933185,11
73615021,2014-08-19 00:00:00+00:00,24833295,11
158890221,2018-03-11 00:00:00+00:00,49218298,11
62331599,2014-02-10 00:00:00+00:00,21681312,11
124259709,2016-10-15 00:00:00+00:00,40057249,11
98676742,2015-10-05 00:00:00+00:00,32942886,12
66910484,2014-04-23 00:00:00+00:00,23243119,11
26733561,2012-04-15 00:00:00+00:00,10154112,9
71174734,2014-07-07 00:00:00+00:00,24540940,11
40317827,2013-01-25 00:00:00+00:00,14390280,9
76383424,2014-10-09 00:00:00+00:00,26269413,11
115317733,2016-06-03 00:00:00+00:00,37618561,11
95828047,2015-08-21 00:00:00+00:00,32143190,11
6455682,2010-03-05 00:00:00+00:00,2342278,8
171914661,2018-09-24 00:00:00+00:00,52469721,11
37096595,2012-11-27 00:00:00+00:00,12212021,8
121343679,2016-09-01 00:00:00+00:00,39017396,9
32969127,2012-09-06 00:00:00+00:00,12249553,8
128780905,2016-12-21 00:00:00+00:00,41269871,9
60258723,2014-01-07 00:00:00+00:00,16323306,8
56450255,2013-10-30 00:00:00+00:00,19654903,9
113072796,2016-05-02 00:00:00+00:00,36968229,9
15447705,2011-05-28 00:00:00+00:00,6150147,9
123259191,2016-09-30 00:00:00+00:00,39784710,11
4544180,2009-10-27 00:00:00+00:00,1264220,8
158947232,2018-03-12 00:00:00+00:00,49233272,11
65909823,2014-04-06 00:00:00+00:00,22787393,9
158492653,2018-03-05 00:00:00+00:00,49079179,8
168243220,2018-07-29 00:00:00+00:00,51577084,11
62246703,2014-02-08 00:00:00+00:00,21608698,8
84848959,2015-03-08 00:00:00+00:00,28073851,8
99954753,2015-10-23 00:00:00+00:00,33306433,11
101174784,2015-11-11 00:00:00+00:00,33649373,12
165940136,2018-06-22 00:00:00+00:00,50995757,11
139885521,2017-06-01 00:00:00+00:00,44300564,11
74107595,2014-08-28 00:00:00+00:00,25549200,11
56756505,2013-11-05 00:00:00+00:00,19480243,8
32054238,2012-08-17 00:00:00+00:00,12000481,11
29556399,2012-06-21 00:00:00+00:00,11071642,9
86902764,2015-04-12 00:00:00+00:00,29590857,11
149952568,2017-10-26 00:00:00+00:00,46950602,11
10081329,2010-10-05 00:00:00+00:00,3861909,11
27577823,2012-05-05 00:00:00+00:00,10433444,8
168093718,2018-07-26 00:00:00+00:00,51514897,11
32241138,2012-08-21 00:00:00+00:00,12019546,8
105068732,2016-01-11 00:00:00+00:00,34681627,9
52488056,2013-08-20 00:00:00+00:00,18272059,8
156405153,2018-02-02 00:00:00+00:00,48509649,9
70834413,2014-07-01 00:00:00+00:00,24293806,9
120310788,2016-08-17 00:00:00+00:00,39004870,11
143457146,2017-07-24 00:00:00+00:00,45102301,9
68288066,2014-05-16 00:00:00+00:00,23562374,11
119632529,2016-08-08 00:00:00+00:00,38792961,9
39266162,2013-01-08 00:00:00+00:00,14189817,9
154020636,2017-12-27 00:00:00+00:00,47799640,9
73047815,2014-08-08 00:00:00+00:00,25194622,11
85642262,2015-03-21 00:00:00+00:00,29184245,12
135179334,2017-03-24 00:00:00+00:00,42916978,11
51620609,2013-08-04 00:00:00+00:00,18041838,11
174067940,2018-10-27 00:00:00+00:00,52860912,9
85912588,2015-03-26 00:00:00+00:00,29247238,11
118846281,2016-07-27 00:00:00+00:00,38604674,12
75760563,2014-09-27 00:00:00+00:00,26073325,11
45297126,2013-04-17 00:00:00+00:00,13777898,11
28306765,2012-05-23 00:00:00+00:00,10716912,11
82702085,2015-01-31 00:00:00+00:00,28237449,9
34583438,2012-10-10 00:00:00+00:00,12704163,8
107367897,2016-02-12 00:00:00+00:00,35357141,11
138749930,2017-05-15 00:00:00+00:00,43945972,8
27998300,2012-05-15 00:00:00+00:00,10608737,11
105002338,2016-01-10 00:00:00+00:00,34678668,9
170958804,2018-09-10 00:00:00+00:00,51761779,8
109757227,2016-03-16 00:00:00+00:00,36029376,11
101348503,2015-11-13 00:00:00+00:00,33636579,8
151604354,2017-11-19 00:00:00+00:00,47258415,9
62175258,2014-02-07 00:00:00+00:00,20995683,8
163558962,2018-05-17 00:00:00+00:00,50389903,11
93933723,2015-07-24 00:00:00+00:00,31602700,11
131846852,2017-02-06 00:00:00+00:00,42042368,8
129231394,2016-12-29 00:00:00+00:00,41336823,9
113297147,2016-05-05 00:00:00+00:00,37047739,11
44614718,2013-04-06 00:00:00+00:00,15808011,9
149458297,2017-10-19 00:00:00+00:00,39463743,8
116406888,2016-06-20 00:00:00+00:00,37857073,8
23954459,2012-02-05 00:00:00+00:00,9145412,11
138624267,2017-05-13 00:00:00+00:00,43895621,8
131245426,2017-01-28 00:00:00+00:00,41913898,11
112793196,2016-04-28 00:00:00+00:00,36818324,8
86775701,2015-04-09 00:00:00+00:00,29349316,9
67403908,2014-05-01 00:00:00+00:00,23411238,11
42318581,2013-03-01 00:00:00+00:00,15150366,11
78515346,2014-11-16 00:00:00+00:00,26776172,9
159195627,2018-03-15 00:00:00+00:00,49200274,8
12553145,2011-02-08 00:00:00+00:00,195285,11
61056710,2014-01-21 00:00:00+00:00,20835199,11
29078997,2012-06-11 00:00:00+00:00,10971537,9
17692802,2011-07-30 00:00:00+00:00,6697990,9
121829787,2016-09-09 00:00:00+00:00,39360331,8
111728607,2016-04-13 00:00:00+00:00,36546137,8
19019107,2011-09-11 00:00:00+00:00,7375710,11
27411643,2012-05-01 00:00:00+00:00,10404782,11
150215509,2017-10-30 00:00:00+00:00,47015401,9
2769190,2009-06-02 00:00:00+00:00,916172,8
136311144,2017-04-09 00:00:00+00:00,43280164,8
143802880,2017-07-28 00:00:00+00:00,45368001,12
113256365,2016-05-04 00:00:00+00:00,37035633,12
32902770,2012-09-05 00:00:00+00:00,12163796,9
156101671,2018-01-30 00:00:00+00:00,42655294,11
34589959,2012-10-10 00:00:00+00:00,12821331,11
49351407,2013-06-24 00:00:00+00:00,17286362,11
68059997,2014-05-13 00:00:00+00:00,23623372,11
116839900,2016-06-27 00:00:00+00:00,36929646,8
135846036,2017-04-03 00:00:00+00:00,43153671,11
175122094,2018-11-13 00:00:00+00:00,50266458,11
166812102,2018-07-06 00:00:00+00:00,21840948,11
70860445,2014-07-01 00:00:00+00:00,24512650,11
89486202,2015-05-19 00:00:00+00:00,30179524,9
74260482,2014-08-31 00:00:00+00:00,25541704,8
84297569,2015-02-26 00:00:00+00:00,28710820,11
21318184,2011-11-22 00:00:00+00:00,8090641,9
57848404,2013-11-23 00:00:00+00:00,20166618,12
113748767,2016-05-11 00:00:00+00:00,37175014,11
12910002,2011-02-23 00:00:00+00:00,5080632,9
101102039,2015-11-10 00:00:00+00:00,33127441,11
89440502,2015-05-19 00:00:00+00:00,30316377,12
51571720,2013-08-02 00:00:00+00:00,17818058,9
65946559,2014-04-07 00:00:00+00:00,22911823,11
47042243,2013-05-16 00:00:00+00:00,16589778,7
147795896,2017-09-24 00:00:00+00:00,46389127,4
156986780,2018-02-12 00:00:00+00:00,48739343,11
110182787,2016-03-22 00:00:00+00:00,36087267,8
105553209,2016-01-18 00:00:00+00:00,33970880,11
59102833,2013-12-16 00:00:00+00:00,20581372,11
21766527,2011-12-04 00:00:00+00:00,8377456,11
15657153,2011-06-04 00:00:00+00:00,6236952,11
